no,timestamp,teks,teks_processed,tokens,matched_words,unmatched_words,removed_words
50,2016-12-24T13:54:06.000Z,Komisi IX Ketua Komisi IX DPR RI merekomendasikan kpd pem agar tinjau ulang kebijakan bebas visa,komisi IX ketua komisi IX DPR RI merekomendasikan kepada pem agar tinjau ulang kebijakan bebas visa,"['komisi', 'IX', 'ketua', 'komisi', 'IX', 'DPR', 'RI', 'merekomendasikan', 'kepada', 'pem', 'agar', 'tinjau', 'ulang', 'kebijakan', 'bebas', 'visa']","['komisi', 'komisi', 'agar', 'kebijakan', 'bebas']",[],"['IX', 'ketua', 'IX', 'DPR', 'RI', 'merekomendasikan', 'kepada', 'pem', 'tinjau', 'ulang', 'visa']"
51,2016-12-24T11:47:15.000Z,KTweets Komunitas Disabilitas Serahkan Draft RUU Penyandang Disabilitas ke Sekjen DPR RI RUUDisabilitas,ktweets komunitas disabilitas serahkan draft RUU penyandang disabilitas ke sekjen DPR RI ruudisabilitas,"['ktweets', 'komunitas', 'disabilitas', 'serahkan', 'draft', 'RUU', 'penyandang', 'disabilitas', 'ke', 'sekjen', 'DPR', 'RI', 'ruudisabilitas']",['komunitas'],['ke'],"['ktweets', 'disabilitas', 'serahkan', 'draft', 'RUU', 'penyandang', 'disabilitas', 'sekjen', 'DPR', 'RI', 'ruudisabilitas']"
52,2016-12-24T10:44:44.000Z,Konsolidasi Pendidikan Politik DPD Golkar Kota Semarang Reses Anggota DPR RI Mujib Rohmad,konsolidasi pendidikan politik DPD golkar kota semarang reses anggota DPR RI mujib rohmad,"['konsolidasi', 'pendidikan', 'politik', 'DPD', 'golkar', 'kota', 'semarang', 'reses', 'anggota', 'DPR', 'RI', 'mujib', 'rohmad']","['konsolidasi', 'politik', 'kota', 'anggota']",[],"['pendidikan', 'DPD', 'golkar', 'semarang', 'reses', 'DPR', 'RI', 'mujib', 'rohmad']"
53,2016-12-24T10:02:14.000Z,DPR Minta Pemerintah Evaluasi Kebijakan Bebas Visa Komisi IX DPR RI merekomendasikan kepada pemerintah untuk,DPR meminta pemerintah evaluasi kebijakan bebas visa komisi IX DPR RI merekomendasikan kepada pemerintah untuk,"['DPR', 'meminta', 'pemerintah', 'evaluasi', 'kebijakan', 'bebas', 'visa', 'komisi', 'IX', 'DPR', 'RI', 'merekomendasikan', 'kepada', 'pemerintah', 'untuk']","['meminta', 'kebijakan', 'bebas', 'komisi']",['untuk'],"['DPR', 'pemerintah', 'evaluasi', 'visa', 'IX', 'DPR', 'RI', 'merekomendasikan', 'kepada', 'pemerintah']"
54,2016-12-24T09:32:54.000Z,Reses Anggota DPR RI Drs H Dadang S Muchtar Bersama Masyarakat Desa Pasirtalaga Kecamatan Telagasari Kabupaten Karawang Desember,reses anggota DPR RI drs h dadang si muchtar bersama masyarakat desa pasirtalaga kecamatan telagasari kabupaten karawang desember,"['reses', 'anggota', 'DPR', 'RI', 'drs', 'h', 'dadang', 'si', 'muchtar', 'bersama', 'masyarakat', 'desa', 'pasirtalaga', 'kecamatan', 'telagasari', 'kabupaten', 'karawang', 'desember']","['anggota', 'bersama']",[],"['reses', 'DPR', 'RI', 'drs', 'h', 'dadang', 'si', 'muchtar', 'masyarakat', 'desa', 'pasirtalaga', 'kecamatan', 'telagasari', 'kabupaten', 'karawang', 'desember']"
55,2016-12-24T02:57:25.000Z,Bayangkan bila anggota dpr dlm reses nya mensosialisasikan tax amnesti pasti efek nya positif tuk menyakin kan rakyat Tujuan ini program,bayangkan bila anggota dpr dalam reses nya mensosialisasikan tax amnesti pasti efek nya positif untuk menyakin kan rakyat tujuan ini program,"['bayangkan', 'bila', 'anggota', 'dpr', 'dalam', 'reses', 'nya', 'mensosialisasikan', 'tax', 'amnesti', 'pasti', 'efek', 'nya', 'positif', 'untuk', 'menyakin', 'kan', 'rakyat', 'tujuan', 'ini', 'program']","['anggota', 'dalam', 'pasti', 'efek', 'positif']","['untuk', 'ini']","['bayangkan', 'bila', 'dpr', 'reses', 'nya', 'mensosialisasikan', 'tax', 'amnesti', 'nya', 'menyakin', 'kan', 'rakyat', 'tujuan', 'program']"
56,2016-12-23T21:07:30.000Z,BaBekasihtau Rencana Kebijakan Redenominasi Ini Pandangan Positif Anggota DPR,babekasihtau rencana kebijakan redenominasi ini pandangan positif anggota DPR,"['babekasihtau', 'rencana', 'kebijakan', 'redenominasi', 'ini', 'pandangan', 'positif', 'anggota', 'DPR']","['rencana', 'kebijakan', 'positif', 'anggota']",['ini'],"['babekasihtau', 'redenominasi', 'pandangan', 'DPR']"
57,2016-12-23T21:06:09.000Z,body status Dewibet Jkt Rencana Kebijakan uangrupiah redenominasi surabaya TeamK wanita dewi,body status dewibet jakarta rencana kebijakan uangrupiah redenominasi surabaya teamk wanita dewi,"['body', 'status', 'dewibet', 'jakarta', 'rencana', 'kebijakan', 'uangrupiah', 'redenominasi', 'surabaya', 'teamk', 'wanita', 'dewi']","['rencana', 'kebijakan']",[],"['body', 'status', 'dewibet', 'jakarta', 'uangrupiah', 'redenominasi', 'surabaya', 'teamk', 'wanita', 'dewi']"
58,2016-12-23T20:56:28.000Z,Rencana Kebijakan Redenominasi Ini Pandangan Positif Anggota DPR,rencana kebijakan redenominasi ini pandangan positif anggota DPR,"['rencana', 'kebijakan', 'redenominasi', 'ini', 'pandangan', 'positif', 'anggota', 'DPR']","['rencana', 'kebijakan', 'positif', 'anggota']",['ini'],"['redenominasi', 'pandangan', 'DPR']"
59,2016-12-23T16:26:59.000Z,Ratusan Pekerja Ilegal China Ditangkap Kebijakan BEBAS VISA perlu DITINJAU ULANG,ratusan pekerja ilegal china ditangkap kebijakan BEBAS VISA perlu DITINJAU ULANG,"['ratusan', 'pekerja', 'ilegal', 'china', 'ditangkap', 'kebijakan', 'BEBAS', 'VISA', 'perlu', 'DITINJAU', 'ULANG']","['pekerja', 'kebijakan', 'BEBAS', 'perlu']",[],"['ratusan', 'ilegal', 'china', 'ditangkap', 'VISA', 'DITINJAU', 'ULANG']"
60,2016-12-23T15:36:09.000Z,Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut GoAceh,anggota DPR ini meminta kebijakan bebas visa dicabut goaceh,"['anggota', 'DPR', 'ini', 'meminta', 'kebijakan', 'bebas', 'visa', 'dicabut', 'goaceh']","['anggota', 'meminta', 'kebijakan', 'bebas']",['ini'],"['DPR', 'visa', 'dicabut', 'goaceh']"
61,2016-12-23T14:46:16.000Z,Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut,anggota DPR ini meminta kebijakan bebas visa dicabut,"['anggota', 'DPR', 'ini', 'meminta', 'kebijakan', 'bebas', 'visa', 'dicabut']","['anggota', 'meminta', 'kebijakan', 'bebas']",['ini'],"['DPR', 'visa', 'dicabut']"
62,2016-12-23T14:45:13.000Z,Sudah seharusnya di tinjau ulang Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut,sudah seharusnya di tinjau ulang anggota DPR ini meminta kebijakan bebas visa dicabut,"['sudah', 'seharusnya', 'di', 'tinjau', 'ulang', 'anggota', 'DPR', 'ini', 'meminta', 'kebijakan', 'bebas', 'visa', 'dicabut']","['sudah', 'anggota', 'meminta', 'kebijakan', 'bebas']","['di', 'ini']","['seharusnya', 'tinjau', 'ulang', 'DPR', 'visa', 'dicabut']"
63,2016-12-23T14:32:35.000Z,Bikin Resah Masyarakat Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut GoAceh,bikin resah masyarakat anggota DPR ini meminta kebijakan bebas visa dicabut goaceh,"['bikin', 'resah', 'masyarakat', 'anggota', 'DPR', 'ini', 'meminta', 'kebijakan', 'bebas', 'visa', 'dicabut', 'goaceh']","['resah', 'anggota', 'meminta', 'kebijakan', 'bebas']",['ini'],"['bikin', 'masyarakat', 'DPR', 'visa', 'dicabut', 'goaceh']"
64,2016-12-23T11:54:13.000Z,Bikin Resah Masyarakat Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut,bikin resah masyarakat anggota DPR ini meminta kebijakan bebas visa dicabut,"['bikin', 'resah', 'masyarakat', 'anggota', 'DPR', 'ini', 'meminta', 'kebijakan', 'bebas', 'visa', 'dicabut']","['resah', 'anggota', 'meminta', 'kebijakan', 'bebas']",['ini'],"['bikin', 'masyarakat', 'DPR', 'visa', 'dicabut']"
65,2016-12-23T09:46:38.000Z,Komisi VIII Berharap RUU Pekerja Sosial Masuk Prolegnas,komisi VII berharap RUU pekerja sosial masuk prolegnas,"['komisi', 'VII', 'berharap', 'RUU', 'pekerja', 'sosial', 'masuk', 'prolegnas']","['komisi', 'berharap', 'pekerja', 'sosial', 'masuk']",[],"['VII', 'RUU', 'prolegnas']"
66,2016-12-23T09:46:15.000Z,Komisi VIII Berharap RUU Pekerja Sosial Masuk Prolegnas info,komisi VII berharap RUU pekerja sosial masuk prolegnas info,"['komisi', 'VII', 'berharap', 'RUU', 'pekerja', 'sosial', 'masuk', 'prolegnas', 'info']","['komisi', 'berharap', 'pekerja', 'sosial', 'masuk', 'info']",[],"['VII', 'RUU', 'prolegnas']"
67,2016-12-23T09:46:06.000Z,Dwi Murdaningsih Komisi VIII Berharap RUU Pekerja Sosial Masuk Prolegnas,dwi murdaningsih komisi VII berharap RUU pekerja sosial masuk prolegnas,"['dwi', 'murdaningsih', 'komisi', 'VII', 'berharap', 'RUU', 'pekerja', 'sosial', 'masuk', 'prolegnas']","['komisi', 'berharap', 'pekerja', 'sosial', 'masuk']",[],"['dwi', 'murdaningsih', 'VII', 'RUU', 'prolegnas']"
68,2016-12-23T09:44:26.000Z,Komisi VIII Berharap RUU Pekerja Sosial Masuk Prolegnas News,komisi VII berharap RUU pekerja sosial masuk prolegnas news,"['komisi', 'VII', 'berharap', 'RUU', 'pekerja', 'sosial', 'masuk', 'prolegnas', 'news']","['komisi', 'berharap', 'pekerja', 'sosial', 'masuk']",[],"['VII', 'RUU', 'prolegnas', 'news']"
69,2016-12-23T09:43:20.000Z,Komisi VIII Berharap RUU Pekerja Sosial Masuk Prolegnas ROL,komisi VII berharap RUU pekerja sosial masuk prolegnas ROL,"['komisi', 'VII', 'berharap', 'RUU', 'pekerja', 'sosial', 'masuk', 'prolegnas', 'ROL']","['komisi', 'berharap', 'pekerja', 'sosial', 'masuk']",[],"['VII', 'RUU', 'prolegnas', 'ROL']"
70,2016-12-23T09:41:28.000Z,republikaonline Komisi VIII Berharap RUU Pekerja Sosial Masuk Prolegnas,republikaonline komisi VII berharap RUU pekerja sosial masuk prolegnas,"['republikaonline', 'komisi', 'VII', 'berharap', 'RUU', 'pekerja', 'sosial', 'masuk', 'prolegnas']","['komisi', 'berharap', 'pekerja', 'sosial', 'masuk']",[],"['republikaonline', 'VII', 'RUU', 'prolegnas']"
71,2016-12-23T09:36:12.000Z,Bilal Ramadhan Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut,bilal ramadhan anggota DPR ini meminta kebijakan bebas visa dicabut,"['bilal', 'ramadhan', 'anggota', 'DPR', 'ini', 'meminta', 'kebijakan', 'bebas', 'visa', 'dicabut']","['anggota', 'meminta', 'kebijakan', 'bebas']",['ini'],"['bilal', 'ramadhan', 'DPR', 'visa', 'dicabut']"
72,2016-12-23T09:33:08.000Z,Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut ROL,anggota DPR ini meminta kebijakan bebas visa dicabut ROL,"['anggota', 'DPR', 'ini', 'meminta', 'kebijakan', 'bebas', 'visa', 'dicabut', 'ROL']","['anggota', 'meminta', 'kebijakan', 'bebas']",['ini'],"['DPR', 'visa', 'dicabut', 'ROL']"
73,2016-12-23T09:31:25.000Z,Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut info,anggota DPR ini meminta kebijakan bebas visa dicabut info,"['anggota', 'DPR', 'ini', 'meminta', 'kebijakan', 'bebas', 'visa', 'dicabut', 'info']","['anggota', 'meminta', 'kebijakan', 'bebas', 'info']",['ini'],"['DPR', 'visa', 'dicabut']"
74,2016-12-23T09:31:11.000Z,republikaonline Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut,republikaonline anggota DPR ini meminta kebijakan bebas visa dicabut,"['republikaonline', 'anggota', 'DPR', 'ini', 'meminta', 'kebijakan', 'bebas', 'visa', 'dicabut']","['anggota', 'meminta', 'kebijakan', 'bebas']",['ini'],"['republikaonline', 'DPR', 'visa', 'dicabut']"
75,2016-12-23T09:29:07.000Z,Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut News,anggota DPR ini meminta kebijakan bebas visa dicabut news,"['anggota', 'DPR', 'ini', 'meminta', 'kebijakan', 'bebas', 'visa', 'dicabut', 'news']","['anggota', 'meminta', 'kebijakan', 'bebas']",['ini'],"['DPR', 'visa', 'dicabut', 'news']"
76,2016-12-23T09:16:21.000Z,DPR Minta Kebijakan Bebas Visa Dicabut,DPR meminta kebijakan bebas visa dicabut,"['DPR', 'meminta', 'kebijakan', 'bebas', 'visa', 'dicabut']","['meminta', 'kebijakan', 'bebas']",[],"['DPR', 'visa', 'dicabut']"
77,2016-12-23T09:02:12.000Z,Cc RT JK Sebut Kebijakan Bebas Visa Perlu Dievaluasi,cc RT JIKA sebut kebijakan bebas visa perlu dievaluasi,"['cc', 'RT', 'JIKA', 'sebut', 'kebijakan', 'bebas', 'visa', 'perlu', 'dievaluasi']","['kebijakan', 'bebas', 'perlu']",['JIKA'],"['cc', 'RT', 'sebut', 'visa', 'dievaluasi']"
78,2016-12-23T06:02:31.000Z,Anggota DPR RI Gelar Reses di Desa Siberida Kecamatan Batang Gansal,anggota DPR RI gelar reses di desa siberida kecamatan batang gansal,"['anggota', 'DPR', 'RI', 'gelar', 'reses', 'di', 'desa', 'siberida', 'kecamatan', 'batang', 'gansal']","['anggota', 'gelar', 'batang']",['di'],"['DPR', 'RI', 'reses', 'desa', 'siberida', 'kecamatan', 'gansal']"
79,2016-12-23T04:24:14.000Z,Kunjungi Ponpes Tazaka Anggota DPR Minta Masukan soal RUU Ponpes,kunjungi ponpes tazaka anggota DPR meminta masukan soal RUU ponpes,"['kunjungi', 'ponpes', 'tazaka', 'anggota', 'DPR', 'meminta', 'masukan', 'soal', 'RUU', 'ponpes']","['kunjungi', 'anggota', 'meminta', 'soal']",[],"['ponpes', 'tazaka', 'DPR', 'masukan', 'RUU', 'ponpes']"
80,2016-12-22T14:07:26.000Z,Reses A DPR RI Jaring aspirasi Kamis malam,reses a DPR RI jaring aspirasi kamis malam,"['reses', 'a', 'DPR', 'RI', 'jaring', 'aspirasi', 'kamis', 'malam']","['jaring', 'malam']",[],"['reses', 'a', 'DPR', 'RI', 'aspirasi', 'kamis']"
81,2016-12-22T13:53:37.000Z,JMR JAringRadio DPR RI Pemberdayaan ekonomi sangat penting u tekan terorisme bahkan kebijakan bebas Visa jg harus dihapus Cc,JMR jaringradio DPR RI pemberdayaan ekonomi sangat penting kamu tekan terorisme bahkan kebijakan bebas visa juga harus dihapus cc,"['JMR', 'jaringradio', 'DPR', 'RI', 'pemberdayaan', 'ekonomi', 'sangat', 'penting', 'kamu', 'tekan', 'terorisme', 'bahkan', 'kebijakan', 'bebas', 'visa', 'juga', 'harus', 'dihapus', 'cc']","['sangat', 'penting', 'tekan', 'kebijakan', 'bebas', 'harus']",['kamu'],"['JMR', 'jaringradio', 'DPR', 'RI', 'pemberdayaan', 'ekonomi', 'terorisme', 'bahkan', 'visa', 'juga', 'dihapus', 'cc']"
82,2016-12-22T08:16:25.000Z,Pemerintah Diminta Evaluasi Kebijakan Bebas Visa,pemerintah diminta evaluasi kebijakan bebas visa,"['pemerintah', 'diminta', 'evaluasi', 'kebijakan', 'bebas', 'visa']","['kebijakan', 'bebas']",[],"['pemerintah', 'diminta', 'evaluasi', 'visa']"
83,2016-12-21T10:15:01.000Z,Kebijakan Bebas Visa Hilangkan Potensi Pendapatan Negara Rp Triliun,kebijakan bebas visa hilangkan potensi pendapatan negara rp triliun,"['kebijakan', 'bebas', 'visa', 'hilangkan', 'potensi', 'pendapatan', 'negara', 'rp', 'triliun']","['kebijakan', 'bebas', 'potensi', 'pendapatan']",[],"['visa', 'hilangkan', 'negara', 'rp', 'triliun']"
84,2016-12-21T08:47:51.000Z,Dapilku Rumahku Reses dan silaturahim bersama anggota DPR RI PKBMembelaRakyat,dapilku rumahku reses dan silaturahim bersama anggota DPR RI pkbmembelarakyat,"['dapilku', 'rumahku', 'reses', 'dan', 'silaturahim', 'bersama', 'anggota', 'DPR', 'RI', 'pkbmembelarakyat']","['silaturahim', 'bersama', 'anggota']",['dan'],"['dapilku', 'rumahku', 'reses', 'DPR', 'RI', 'pkbmembelarakyat']"
85,2016-12-21T07:25:06.000Z,RUU ini merupakan inisiatif dari DPR RI telah penuhi tata tertib dan segala peraturan DPR RI baleg,RUU ini merupakan inisiatif dari DPR RI telah penuhi tata tertib dan segala peraturan DPR RI baleg,"['RUU', 'ini', 'merupakan', 'inisiatif', 'dari', 'DPR', 'RI', 'telah', 'penuhi', 'tata', 'tertib', 'dan', 'segala', 'peraturan', 'DPR', 'RI', 'baleg']","['tata', 'tertib']","['ini', 'dari', 'dan']","['RUU', 'merupakan', 'inisiatif', 'DPR', 'RI', 'telah', 'penuhi', 'segala', 'peraturan', 'DPR', 'RI', 'baleg']"
86,2016-12-21T06:15:58.000Z,Anggota DPR Minta Kebijakan Bebas Visa Dievaluasi,anggota DPR meminta kebijakan bebas visa dievaluasi,"['anggota', 'DPR', 'meminta', 'kebijakan', 'bebas', 'visa', 'dievaluasi']","['anggota', 'meminta', 'kebijakan', 'bebas']",[],"['DPR', 'visa', 'dievaluasi']"
87,2016-12-21T04:31:12.000Z,Edhie Baskoro Yudhoyono atau yg biasa disapa Ibas anggota DPR RI dari Partai Demokrat kembali melakukan reses,edhie baskoro yudhoyono atau yang biasa disapa ibas anggota DPR RI dari partai demokrat kembali melakukan reses,"['edhie', 'baskoro', 'yudhoyono', 'atau', 'yang', 'biasa', 'disapa', 'ibas', 'anggota', 'DPR', 'RI', 'dari', 'partai', 'demokrat', 'kembali', 'melakukan', 'reses']","['biasa', 'anggota']","['atau', 'yang', 'dari']","['edhie', 'baskoro', 'yudhoyono', 'disapa', 'ibas', 'DPR', 'RI', 'partai', 'demokrat', 'kembali', 'melakukan', 'reses']"
88,2016-12-21T04:22:05.000Z,Anggota DPR RI ini menilai kebijakan penambahan biaya visa riyal Saudi bagi jemaah umrah itu hal positif,anggota DPR RI ini menilai kebijakan penambahan biaya visa riyal saudi bagi jemaah umrah itu hal positif,"['anggota', 'DPR', 'RI', 'ini', 'menilai', 'kebijakan', 'penambahan', 'biaya', 'visa', 'riyal', 'saudi', 'bagi', 'jemaah', 'umrah', 'itu', 'hal', 'positif']","['anggota', 'menilai', 'kebijakan', 'penambahan', 'bagi', 'positif']","['ini', 'itu']","['DPR', 'RI', 'biaya', 'visa', 'riyal', 'saudi', 'jemaah', 'umrah', 'hal']"
89,2016-12-20T18:32:07.000Z,mengharukan wakil rakyat trlalu banyak waktunya utk update disosmed hampir ga ada waktu utk update aspirasi rakyat yg diwakilinya,mengharukan wakil rakyat terlalu banyak waktunya untuk update disosmed hampir tidak ada waktu untuk update aspirasi rakyat yang diwakilinya,"['mengharukan', 'wakil', 'rakyat', 'terlalu', 'banyak', 'waktunya', 'untuk', 'update', 'disosmed', 'hampir', 'tidak', 'ada', 'waktu', 'untuk', 'update', 'aspirasi', 'rakyat', 'yang', 'diwakilinya']","['mengharukan', 'terlalu', 'banyak', 'tidak', 'ada']","['untuk', 'untuk', 'yang']","['wakil', 'rakyat', 'waktunya', 'update', 'disosmed', 'hampir', 'waktu', 'update', 'aspirasi', 'rakyat', 'diwakilinya']"
90,2016-12-20T15:40:47.000Z,Anggota DPR menilai kebijakan bebas visa memicu banyaknya TKA yang bekerja secara ilegal,anggota DPR menilai kebijakan bebas visa memicu banyaknya TKA yang bekerja secara ilegal,"['anggota', 'DPR', 'menilai', 'kebijakan', 'bebas', 'visa', 'memicu', 'banyaknya', 'TKA', 'yang', 'bekerja', 'secara', 'ilegal']","['anggota', 'menilai', 'kebijakan', 'bebas', 'banyaknya']",['yang'],"['DPR', 'visa', 'memicu', 'TKA', 'bekerja', 'secara', 'ilegal']"
91,2016-12-20T12:22:48.000Z,DPR Desak Pemerintah Evaluasi Kebijakan Bebas Visa Wakil Ketua Komisi IX DPR RI Saleh Partaonan Daulay menilai,DPR desak pemerintah evaluasi kebijakan bebas visa wakil ketua komisi IX DPR RI saleh partaonan daulay menilai,"['DPR', 'desak', 'pemerintah', 'evaluasi', 'kebijakan', 'bebas', 'visa', 'wakil', 'ketua', 'komisi', 'IX', 'DPR', 'RI', 'saleh', 'partaonan', 'daulay', 'menilai']","['desak', 'kebijakan', 'bebas', 'komisi', 'menilai']",[],"['DPR', 'pemerintah', 'evaluasi', 'visa', 'wakil', 'ketua', 'IX', 'DPR', 'RI', 'saleh', 'partaonan', 'daulay']"
92,2016-12-20T12:17:29.000Z,Kebijakan Bebas Visa Dinilai Perlu Dievaluasi,kebijakan bebas visa dinilai perlu dievaluasi,"['kebijakan', 'bebas', 'visa', 'dinilai', 'perlu', 'dievaluasi']","['kebijakan', 'bebas', 'perlu']",[],"['visa', 'dinilai', 'dievaluasi']"
93,2016-12-20T09:28:30.000Z,Kebijakan Bebas Visa Dinilai Perlu Dievaluasi info,kebijakan bebas visa dinilai perlu dievaluasi info,"['kebijakan', 'bebas', 'visa', 'dinilai', 'perlu', 'dievaluasi', 'info']","['kebijakan', 'bebas', 'perlu', 'info']",[],"['visa', 'dinilai', 'dievaluasi']"
94,2016-12-20T09:28:19.000Z,Kebijakan Bebas Visa Dinilai Perlu Dievaluasi News,kebijakan bebas visa dinilai perlu dievaluasi news,"['kebijakan', 'bebas', 'visa', 'dinilai', 'perlu', 'dievaluasi', 'news']","['kebijakan', 'bebas', 'perlu']",[],"['visa', 'dinilai', 'dievaluasi', 'news']"
95,2016-12-20T09:27:27.000Z,Dwi Murdaningsih Kebijakan Bebas Visa Dinilai Perlu Dievaluasi,dwi murdaningsih kebijakan bebas visa dinilai perlu dievaluasi,"['dwi', 'murdaningsih', 'kebijakan', 'bebas', 'visa', 'dinilai', 'perlu', 'dievaluasi']","['kebijakan', 'bebas', 'perlu']",[],"['dwi', 'murdaningsih', 'visa', 'dinilai', 'dievaluasi']"
96,2016-12-20T07:50:32.000Z,Berkunjung ke DPR RI diterima Setjen bagian Bamus Krn DPR RInya masa reses,berkunjung ke DPR RI diterima setjen bagian bamus karena DPR rinya masa reses,"['berkunjung', 'ke', 'DPR', 'RI', 'diterima', 'setjen', 'bagian', 'bamus', 'karena', 'DPR', 'rinya', 'masa', 'reses']","['berkunjung', 'diterima', 'bagian']","['ke', 'karena']","['DPR', 'RI', 'setjen', 'bamus', 'DPR', 'rinya', 'masa', 'reses']"
97,2016-12-20T05:18:42.000Z,Anggota Komisi I DPR RI Jazuli Juwaini data Dirjen Imigrasi Kemenkumham WNA paling banyak melanggar kebijakan bebas visa adalah Tiongkok,anggota komisi i DPR RI jazuli juwaini data dirjen imigrasi kemenkumham WNA paling banyak melanggar kebijakan bebas visa adalah tiongkok,"['anggota', 'komisi', 'i', 'DPR', 'RI', 'jazuli', 'juwaini', 'data', 'dirjen', 'imigrasi', 'kemenkumham', 'WNA', 'paling', 'banyak', 'melanggar', 'kebijakan', 'bebas', 'visa', 'adalah', 'tiongkok']","['anggota', 'komisi', 'data', 'banyak', 'melanggar', 'kebijakan', 'bebas']",[],"['i', 'DPR', 'RI', 'jazuli', 'juwaini', 'dirjen', 'imigrasi', 'kemenkumham', 'WNA', 'paling', 'visa', 'adalah', 'tiongkok']"
98,2016-12-20T05:17:26.000Z,Anggota Komisi I DPR RI Jazuli Juwaini munculnya kekhawatiran dugaan pelanggaran WNA yg memanfaatkan kebijakan pemerintah pembebasan visa,anggota komisi i DPR RI jazuli juwaini munculnya kekhawatiran dugaan pelanggaran WNA yang memanfaatkan kebijakan pemerintah pembebasan visa,"['anggota', 'komisi', 'i', 'DPR', 'RI', 'jazuli', 'juwaini', 'munculnya', 'kekhawatiran', 'dugaan', 'pelanggaran', 'WNA', 'yang', 'memanfaatkan', 'kebijakan', 'pemerintah', 'pembebasan', 'visa']","['anggota', 'komisi', 'kekhawatiran', 'kebijakan']",['yang'],"['i', 'DPR', 'RI', 'jazuli', 'juwaini', 'munculnya', 'dugaan', 'pelanggaran', 'WNA', 'memanfaatkan', 'pemerintah', 'pembebasan', 'visa']"
