no,teks_processed,base_score_inset,compound_score,sentiment
229,RUU redenominasi tak masuk prolegnas republikaonline,-3.0,0.588620056905324,positive
230,siap kawal pengesahan REVISI UUASN,-1.0,-0.20228869496966945,negative
231,DPR RI di industri kelapa sawit kepentingan asing sangat nyata dalam kebijakan moratorium masa pemerintahan SURABAYA,21.0,0.9760748450202074,positive
232,ketua para wakil ketua DPR RI RUU PELAPORAN KEUANGAN UNTUK DUNIA BISNIS INDONESIA MENJADI lewat,8.0,0.878812961930345,positive
233,ketua dan para wakil ketua DPR RI RUU PELAPORAN KEUANGAN UNTUK DUNIA BISNIS INDONESIA paraf lewat,8.0,0.878812961930345,positive
234,miris wakil rakyat mengurusi hal cemen mestinya urus RUU yang banyak terbengkalai,-6.0,-0.7782533221506259,negative
235,anggota DPR harapkan masyarakat pahami RUU konservasi anggota DPR RI taufiq r abdullah mengharapkan rancangan,-6.0,-0.7782533221506259,negative
236,anggota DPR harapkan masyarakat pahami RUU konservasi,-3.0,-0.5267415375673765,negative
237,anggota DPR harapkan masyarakat pahami RUU konservasi,-3.0,-0.5267415375673765,negative
238,anggota DPR harapkan masyarakat pahami RUU konservasi anggota DPR RI taufiq r abdullah mengharapkan rancangan,-6.0,-0.7782533221506259,negative
239,draft RUU penghapusan kekerasan thd perempuan dapat diakses di web n jangan lupa dukung petisinya,-3.0,-0.7302643628522607,negative
240,anggota DPR harapkan masyarakat pahami RUU konservasi anggota DPR RI taufiq r ab infopuger,-3.0,-0.5267415375673765,negative
241,anggota DPR berharap RUU konservasi dipahami luas,4.0,0.6369499429264264,positive
242,anggota DPR berharap RUU konservasi dipahami luas loperkoran,4.0,0.6369499429264264,positive
243,anggota DPR berharap RUU konservasi dipahami luas anggota DPR RI taufiq r abdullah mengharapkan rancangan,1.0,0.20228869496966945,positive
244,anggota DPR berharap RUU konservasi dipahami luas,4.0,0.6369499429264264,positive
245,revisi UU ASN adalah pembenahan hulu kebijakan dan solusi konkret bagi mereka,8.0,0.8555415792658776,positive
246,kok makin marak ya stop kebijakan bebas visa untuk cina,8.0,0.8555415792658776,positive
247,mari kita kawal bersama undang undang aparatur sipil negara ASN,12.0,0.9273739248094985,positive
248,DPR RI komoditas minyak sawit menempati posisi kedua penyumbang devisa terbesar indonesia maka harus dilindungi,-8.0,-0.8555415792658776,negative
249,audiensi kepada bpk harry poernomo anggota komisi VII DPR RI tentang RUU migas,1.0,0.20228869496966945,positive
250,komisi IV DPR menyerap masukan terkait RUU sistem budi daya tanaman di universitas brawijaya malang jumat kunkerdpr,-10.0,-0.9000703207408192,negative
251,konsultasi publik dan jaring pendapat RUU budi daya tanaman komisi IV DPR RI at biro rektor USU,9.0,0.8806721767742777,positive
252,memberikan kebijakan yang dapat menjadi tolak ukur dan dapat di implementasikan ke kepala daerah sehingga mudah tertata kemimpinannya,8.0,0.8555415792658776,positive
253,DPR terkini komisi v DPR setujui draf RUU jaskon dibawa ke paripurna,7.0,0.8224628936244653,positive
254,DPR terkini anggota pansus RUU penyelenggaraan pemilu totok daryanto norma dasar pemilu tidak perlu diubah,-3.0,-0.835119438852609,negative
255,DPR terkini DPRD dan PMI surabaya meminta RUU kepalangmerahan disahkan,4.0,0.6369499429264264,positive
256,satpolpp mendoakan serta mendukung disahkan RUU ASN pengangkatan honorer amin,2.0,0.38181916792267817,positive
257,komisi IV segera revisi UU sumber daya hayati MANADO EDUNEWS ID komisi IV DPR RI akan revisi undang undang,13.0,0.937127104577154,positive
258,RUU sumber daya hayati lindungi kekayaan alam indonesia,4.0,0.6369499429264264,positive
259,RUU sumber daya hayati lindungi kekayaan alam indonesia republikaonline,4.0,0.6369499429264264,positive
260,panja RUU arsitek komisi v DPR bahas substansi DIM bersama pemerintah,9.0,0.8806721767742777,positive
261,PENDIDIKAN JAKARTA PR wakil ketua komisi kali DPR RI abdul fikri faqih menilai pemerintah tidak kompak dalam penentuan kebijakan terkai,3.0,-0.588620056905324,negative
262,komisi IV DPR gelar FGD di universitas gadjah mada tentang RUU konservasi keanekaragaman hayati ekosistem kamis kunkerdpr,6.0,0.7782533221506259,positive
263,komisi v DPR setujui draf RUU jaskon dibawa ke paripurna,4.0,0.6369499429264264,positive
264,anggota pansus RUU penyelenggaraan pemilu totok daryanto norma dasar pemilu tidak perlu diubah,-6.0,-0.9058061793556188,negative
265,panja RUU arsitek komisi v DPR rapat pembahasan substansi dan DIM RUU arsitek dengan pemerintah dprlive,6.0,0.7782533221506259,positive
266,agenda DPR kamis pukul WIB komisi v DPR rapat panja RUU arsitek agendadpr,5.0,0.7184212081070996,positive
267,DPRD dan PMI surabaya meminta RUU kepalangmerahan disahkan,1.0,0.20228869496966945,positive
268,fraksi KAPAN DPR RI dukung moratorium ujian nasional tetapi fraksi KAPAN meminta agar ada kebijakan pengganti terh,16.0,0.9802554996233165,positive
269,DPR terkini ketua DPR setya novanto pastikan RUU hasil bahasan DPR berkualitas baik,17.0,0.9617614033633289,positive
270,RDP pansus RUU tentang penyelenggaraan pemilu DPR RI diisi saya ronald khanif others at gedung nusantara II,-2.0,-0.38181916792267817,negative
271,DKPP menyampaikan masukan terkait dengan revisi UU penyelenggaraan pemilu pada pansus RUU penyelenggaran pemilu DPR RI dprlive,-3.0,-0.5267415375673765,negative
272,LANGSUNG di periscope pansus RUU pemilu raker dengan KPU bawaslu dan DKPP dprlive,3.0,0.5267415375673765,positive
273,pansus RUU penyelenggaraan pemilu rapat kerja dengan KPU bawaslu dan DKPP terkait revisi UU penyelenggarana pemilu dprlive,0.0,0.0,neutral
274,penyerahan NYA dan RUU sahkanrevisiuuasn dan surat pengusul kepada pimpinan DPR RI untuk penjadwalan di paripurna sebagai ini,-2.0,-0.38181916792267817,negative
275,banget uni memang seharusnya jangan seperti itu namanya juga wakil rakyat menyuarakan aspirasi rakyat,2.0,0.6841493819696356,positive
276,sebagai saya WAJIB MENGOCEH jika wakil rakyat diam apa kata dunia ?,-10.0,-0.9021745222664632,negative
277,agenda DPR rabu pukul WIB komisi v DPR rapat panja RUU jasa konstruksi agendadpr,9.0,0.8806721767742777,positive
278,agenda DPR rabu pukul WIB komisi VII DPR rapat panja RUU migas agendadpr,5.0,0.7184212081070996,positive
279,agenda DPR rabu pukul WIB komisi i DPR rapat panja RUU penyiaran agendadpr,5.0,0.7184212081070996,positive
280,agenda DPR rabu pukul WIB pansus RUU penyelenggaraan pemilu rapat kerja dengan KPU bawaslu dan DKPP agendadpr,4.0,0.6369499429264264,positive
281,mendoakan DPR memutuskan sahkanrevisiuuasn pada sidang paripurna des sebagai RUU inisiatif DPR,-4.0,-0.6369499429264264,negative
282,meminta DPR memutuskan sahkanrevisiuuasn pada sidang paripurna des sebagai RUU inisiatif DPR,-3.0,-0.5267415375673765,negative
283,penyerahan NYA dan RUU sahkan revisi UUASN dan surat usulan penjadwalan di paripurna sebagai inisiatif DPR RI,-2.0,-0.38181916792267817,negative
284,kawal revisi UU ASN sesuai draft RUU ayo bangun semangat KITA sahkanrevisiuuasn,12.0,0.9273739248094985,positive
285,boleh jadi anggota DPR asal kembali fitrah jadi wakil rakyat menampung aspirasi rakyat,4.0,0.6369499429264264,positive
286,dukungan masyarakat terhadap RUU pendidikan madrasah pon pesantren sangat dibutuhkan sebagai dorongan bang DPR RI untuk memulai pembahasan RUU,5.0,0.6914570903297951,positive
287,sidang paripurna i RUU revisi UU ASN mendesak untuk digelar di akhir masa sidang sahkanrevisiuuasn,-1.0,-0.20228869496966945,negative
288,pengusul telah serahkan NYA dan draft RUU revisi ASN ke pimp DPR ayo genjot ! sahkanrevisiuuasn,4.0,0.6696335080835328,positive
289,mari dorong percepatan penetapan jadwal sidang paripurna RUU perubahan UU ASN sahkanrevisiuuasn,10.0,0.9000703207408192,positive
290,kebijakan rencana pengembangan teluk benoa adalah untuk meningkatkan daya saing baliprortb cc,8.0,0.8555415792658776,positive
291,ketua DPR setya novanto pastikan RUU hasil bahasan DPR berkualitas baik,14.0,0.9450887908327322,positive
292,penyerahan NYA dan RUU sahkanrevisiuuasn dan surat pengusul kepada pimpinan DPR RI untuk penjadwalan di paripurna sebagai inisiatif DPR selasa,-2.0,-0.38181916792267817,negative
293,ketua DPR meminta kualitas RUU diperhatikan,5.0,0.7184212081070996,positive
294,ketua DPR meminta kualitas RUU diperhatikan relasi,8.0,0.8555415792658776,positive
295,republikaonline ketua DPR meminta kualitas RUU diperhatikan via,5.0,0.7184212081070996,positive
296,ketua DPR meminta kualitas RUU diperhatikan republikaonline,5.0,0.7184212081070996,positive
297,ketua DPR meminta kualitas RUU diperhatikan info,2.0,0.38181916792267817,positive
298,semoga pengesahan revisi di paripurna nanti tak berubah arah amin sahkanrevisiuuasn,0.0,-0.40980786740225394,negative
299,perjalanan pembahasan masih cukup panjang hingga final pengesahan sahkanrevisiuuasn,-2.0,-0.4391242832121639,negative
300,terima kasih kepada seluruh fraksi DPR RI yang sepakat RUU revisi lanjut sahkanrevisiuuasn,5.0,0.7184212081070996,positive
301,terima kasih kepada panja yang akan mengantar RUU revisi ke paripurna sahkanrevisiuuasn,0.0,0.0,neutral
302,ketua DPR setya novanto membuka secara resmi seminar BKD tentang kaidah sanksi administrasi sanksi pidana dalam undang undang dprlive,6.0,0.7782533221506259,positive
303,DPR RI PANSUS RUU PEMILU DENGARKAN PENJELASAN PEMERINTAH,3.0,0.6289226359922113,positive
304,DPR RI KOMISI VI KRITISI KEBIJAKAN SERTIFIKAT LAIK OPERASI PPILN,2.0,0.515992754694415,positive
305,DPR RI BKD KOMITMEN DUKUNG PEMBAHASAN MATERI RUU MIGAS via,5.0,0.7739149202363939,positive
306,raker komisi dengan tentang panja prodi primer terkait dengan kebijakan program DLP prodidlp,0.0,0.0,neutral
307,besok rapat paripurna DPR RI untuk pengesahan prolegnas mohon dukungan RUUPPHMA,5.0,0.7184212081070996,positive
308,termasuk korupsi kebijakan om ?,-4.0,-0.6485566468843295,negative
309,tandatangani petisi saya ketua dan para wakil ketua DPR RI TOLAK RUU ANTI TEMBAKAU,-10.0,-0.9000703207408192,negative
310,DPR terkini DPR dan pemerintah sepakat pembahasan RUU penyelenggara pemilu dipercepat,8.0,0.8555415792658776,positive
311,paripurna perppu kebiri dan RUU jabatan hakim anggota DPR tak hadir jakarta DPR,-4.0,-0.8651108035664578,negative
312,ini merupakan pembuktian bahwa kebijakan pemerintah bukanlah bersifat mengeksploitasi alam proamdalrtb cc,5.0,0.7184212081070996,positive
313,banget pak buat apa ada undang undang,7.0,0.8356768101707184,positive
314,mhn anggota DPR dapat bertindak karena itu sudah melanggar undang undang karena mngerahkan PNS dan swasta,-11.0,-0.9152773258948753,negative
315,anggota pansus RUU penyelenggaan pemilu hetifah sjaifudian DPR berharap RUU pemilu perkuat keterwakilan perempuan,1.0,0.20228869496966945,positive
316,DPR dan pemerintah sepakati pembahasan RUU penyelenggara pemilu dipercepat,1.0,0.20228869496966945,positive
317,bahas dan sahkan RUU penyandang disabilitas ! paraf petisi ! via,2.0,0.49119154324719755,positive
318,ayo DPR RI ini diawasi kebijakan mentri yang ala tidak jelas,-2.0,-0.6530766003035043,negative
319,novanto cabut kebijakan pembatasan kunker luar negeri anggota DPR warta ekonomi,-8.0,-0.8555415792658776,negative
320,UGM serahkan naskah akademik RUU migas ke komisi VII DPR RI,3.0,0.5267415375673765,positive
321,wakil rakyat sudah pada disumpelin uang banyak mana mau dengar aspirasi rakyat khususnya muslim pada aksi bela islam II DPR mandul,16.0,0.9571447885644057,positive
322,ada berapa jumlah muslim di DPR MPR ? ? kenapa harus rakyat yang DEMO ? kan ada wakil rakyat ? ADP,-2.0,-0.4766576055745744,negative
323,tanpa dihadiri akom bamus gelar rapat paripurna terkait pergantian ketua,1.0,0.20228869496966945,positive
324,followback moratorium UN mendikbud saya meneruskan kebijakan sebelumnya komisi kali DPR RI sama,9.0,0.8806721767742777,positive
325,semoga semuanya dimudahkan dan berjalan lancar sampai ketuk palu dalam rapat paripurna DPR RI sahkanrevisiuuasnberkeadilan,8.0,0.8555415792658776,positive
326,kebijakan pemerintah soal WNA dinilai mengkhawatirkan,2.0,0.38181916792267817,positive
327,pimpinan DPR evaluasi kebijakan pemotongan masa reses pimpinan DPR RI berencana akan mengevaluasi kebijakan,6.0,0.7782533221506259,positive
328,menyampaikan temuan dan usulan kebijakan terkait sekolah rusak kepada bapak ferdiansyah wakil ketua komisi kali DPR RI,12.0,0.9273739248094985,positive
329,baleg DPR rapat harmonisasi dengan pengusul revisi UU ASN terkait pengambilan keputusan RUU tentang aparatur sipil negara dprlive,6.0,0.7782533221506259,positive
330,beritaugm UGM menyerahkan naskah akademik RUU migas ke komisi VII DPR RI,3.0,0.5267415375673765,positive
331,siang ini berlangsung rapat kerja komisi kali dengan mendikbud membahas kebijakan ujian nasional,11.0,0.9152773258948753,positive
332,DPR secara resmi berganti ketua lewat paripurna anggota DPR setuju posisi ketua DPR,6.0,0.7782533221506259,positive
333,selamat dan sukses atas dilantiknya setya novanto sebagai ketua DPR dalam rapat paripurna DPR RI ke,6.0,0.7782533221506259,positive
334,setelah seluruh fraksi pada rapat paripurna setuju dengan pergantian jabatan ketua DPR RI dari adek komarudin ke setya novanto,1.0,0.20228869496966945,positive
335,radio ANDIKA rapat paripurna DPR RI mengagendakan pengambilan keputusan terhadap pemberhentian ketua dewan,3.0,0.5267415375673765,positive
336,rapat perdana panitia khusus pansus rancangan undang undangan RUU pemilihan umum pemilu bersama pemerintah DPR RI dan DPD RI,11.0,0.9152773258948753,positive
337,konferensi pers ketua DPR RI setya novanto usai dilantik dalam rapat paripurna DPR RI ke tahun,10.0,0.9000703207408192,positive
338,setya novanto resmi dilantik menjadi ketua DPR RI dalam rapat paripurna DPR RI ke tahun,7.0,0.8224628936244653,positive
339,konferensi pers ketua DPR RI setya novanto usai dilantik dalam rapat paripurna DPR RI ke masa persidangan II tahun sidang,11.0,0.9152773258948753,positive
340,menunggu yang lagi rapat reses bersama DPR RI lainnya berawal dari tatap by yura yunita,-9.0,-0.8806721767742777,negative
341,setya novanto resmi dilantik menjadi ketua DPR RI dalam rapat paripurna DPR RI ke masa persidangan II tahun sidang,8.0,0.8555415792658776,positive
342,pada rapat paripurna hari ini akan dilakukan pengganti akom sebagai ketua DPR RI setelah keputusan rapat MKD memberhentikan akom,-1.0,-0.20228869496966945,negative
343,siaran langsung rapat paripurna pengesahan ketua DPR RI juga dapat anda saksikan saat ini via youtube streaming di,-3.0,-0.5267415375673765,negative
344,DPR gelar rapat paripurna bahas pergantian ketua DPR RI newsandtalk,6.0,0.7782533221506259,positive
345,pergantian ketua DPR RI melalui rapat paripurna,5.0,0.7184212081070996,positive
346,rapat paripurna ke DPR RI memberhentikan dari adek komaruddin dari ketua DPR RI dan mengangkat drs setya novanto mjd ketua DPR RI,-8.0,-0.8555415792658776,negative
347,simak breaking seputar rapat paripurna pengesahan ketua DPR langsung dari gedung DPR RI jakarta saat ini di,2.0,0.38181916792267817,positive
348,rapat paripurna ke DPR RI masa persidangan II tahun at ruang sidang paripurna nusantara II pic,1.0,0.20228869496966945,positive
349,rapat paripurna DPR DPR RI ke salah a berisi agenda pergantian ketua DPR RI ifakta,-2.0,-0.38181916792267817,negative
350,ini merupakan pembuktian bahwa kebijakan pemerintah bukanlah bersifat mengeksploitasi alam balitunggurtb cc,5.0,0.7184212081070996,positive
351,LANGSUNG di periscope rapat paripurna DPR RI ke masa persidangan II tahun sidang paripurnalive,6.0,0.7782533221506259,positive
352,rapat fraksi partai GOLKAR sebelum rapat paripurna saya araksa golkar others at ruang rapat KAKAK DPR RI,-2.0,-0.38181916792267817,negative
353,menkumham mendagri staf ahli menkeu DPD RI hadir dalam raker dengan pansus DPR RI bahas RUU penyelenggaraan pemilu jakarta,7.0,0.8224628936244653,positive
354,fokus saya adalah mendorong agar kinerja legislasi DPR RI dalam pembuatan undang undang yang bermanfaat serta berpihak pada rakyat,-1.0,-0.20228869496966945,negative
355,kebijakan pemerintah soal WNA dinilai mengkhawatirkan csps policy,2.0,0.38181916792267817,positive
356,kebijakan pemerintah soal WNA dinilai mengkhawatirkan republikaonline,2.0,0.38181916792267817,positive
357,rapat paripurna penggantian ketua DPR dilakukan rabu ini,2.0,0.38181916792267817,positive
358,pansus RUU penyelenggaraan pemilu rapat kerja dengan menteri dalam negeri menteri keuangan menteri hukum dan HAM dan DPD RI dprlive,9.0,0.8806721767742777,positive
359,jakarta proses pergantian ketua DPR RI yang diusulkan oleh partai golkar sampai puncaknya hari ini sore ini DPR,-2.0,-0.38181916792267817,negative
360,RUU ketentuan umum perpajakan masih dibahas DPR,1.0,0.20228869496966945,positive
361,RUU ketentuan umum perpajakan masih dibahas DPR republikaonline,1.0,0.20228869496966945,positive
362,republikaonline RUU ketentuan umum perpajakan masih dibahas DPR,1.0,0.20228869496966945,positive
363,agenda DPR rabu pukul WIB rapat paripurna DPR RI agendadpr,3.0,0.5267415375673765,positive
